latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
20.96246,85.17547,322.5,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.7,2.6,N
20.96185,85.17992,335.6,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,298.9,4.5,N
20.96124,85.18437,346.8,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,300,4.5,N
20.96063,85.18878,335,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,299.2,4.7,N
20.96308,85.17101,312.7,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296,2.6,N
20.95884,85.17491,335,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.8,2.6,N
20.95823,85.17937,338.4,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,298.5,4.5,N
20.95762,85.18381,323.5,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.4,4.5,N
21.03589,84.57655,305.3,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,294,1.5,N
20.95527,85.14699,308,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,295.6,1.7,N
21.38932,81.64563,313.8,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,298.3,1.7,N
20.96815,85.02493,309.6,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.2,2.5,N
21.37598,81.6828,311.4,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,297.6,2.6,N
21.34618,81.66417,308.2,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,296.7,6.1,N
18.51497,98.36184,305.2,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,287.5,0.8,N
20.8657,84.98799,310,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,294.6,1.5,N
21.55666,78.65874,310.1,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,290.7,2.3,N
20.79621,85.25488,335.3,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.8,4.3,N
20.79261,85.2543,331.7,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.8,5.5,N
20.78783,85.26249,315.4,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.6,2.4,N
20.78423,85.26191,310.3,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.5,1.4,N
20.78675,85.25993,321.1,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.9,2.5,N
20.78614,85.26431,313.3,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,298.2,1.9,N
21.55585,78.65978,311.5,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,290.9,2.7,N
21.53422,78.71043,310.8,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,293.8,2,N
21.19706,81.41865,331.3,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,296.6,4.4,N
21.19761,81.41376,307.7,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,295.7,4.4,N
21.1925,81.41804,339.9,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,298.2,19.9,N
21.18213,81.38671,317.9,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,298.9,7.5,N
21.17757,81.3861,323.1,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,296.2,7.3,N
21.36751,79.36588,309.8,0.3,0.6,2017-04-29,1942,N,nominal,1.0NRT,292.9,1,N
21.36228,79.41618,317.2,0.3,0.6,2017-04-29,1942,N,nominal,1.0NRT,293.5,1.8,N
21.35707,79.41552,320.4,0.3,0.6,2017-04-29,1942,N,nominal,1.0NRT,292.7,1.8,N
21.36229,79.36525,306.8,0.3,0.6,2017-04-29,1942,N,nominal,1.0NRT,292.5,1,N
21.35673,79.41885,314.5,0.3,0.6,2017-04-29,1942,N,nominal,1.0NRT,292,1.8,N
21.30133,79.34052,314.3,0.3,0.6,2017-04-29,1942,N,nominal,1.0NRT,292.5,0.9,N
20.56191,85.19452,307.2,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,292.3,1,N
20.97746,81.74995,306.2,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,295.7,1.4,N
20.6005,84.7257,311.1,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.5,1,N
20.59676,84.72556,311,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.8,1,N
20.59608,84.73063,308.6,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.3,1,N
20.59633,84.70093,310.9,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.2,1.4,N
20.59501,84.71073,309.4,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.5,1.2,N
20.59436,84.71552,311.6,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.1,1.5,N
20.59371,84.72033,315.9,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.6,1.5,N
20.59236,84.73026,316.4,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.6,1.7,N
20.5917,84.73518,313.1,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.9,2.8,N
20.59196,84.70541,310.2,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.4,1.2,N
20.58931,84.72504,309.5,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.7,1.7,N
20.58866,84.72985,309,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.4,1.7,N
20.58561,84.72457,308.9,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.7,1.8,N
20.58497,84.72935,308.3,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.3,1.8,N
20.58128,84.72883,320.8,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.6,1.8,N
20.57763,84.72794,315.7,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.6,2.7,N
20.57403,84.72673,318.4,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.4,2.7,N
21.37271,77.0816,302.1,0.5,0.7,2017-04-29,1942,N,nominal,1.0NRT,278.8,1.9,N
21.34156,77.22531,305.6,0.5,0.7,2017-04-29,1942,N,nominal,1.0NRT,288,0.8,N
20.61197,83.15816,306.4,0.4,0.5,2017-04-29,1942,N,nominal,1.0NRT,294.6,1.2,N
20.63822,81.94744,311,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,295.3,2.7,N
20.63768,81.95191,314.4,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,295.3,3.3,N
20.38292,83.76125,311.9,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.7,1.6,N
20.37976,83.75512,320.2,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.2,1.6,N
20.32435,84.18022,309.7,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,294.9,1.8,N
18.61336,94.26657,325.7,0.4,0.5,2017-04-29,1942,N,nominal,1.0NRT,295.8,4.4,N
17.81036,97.86266,303.4,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,289.7,1.1,N
17.79477,97.882,305,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,289.8,1.4,N
17.793,97.89019,302.7,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,289.9,1.1,N
17.81034,97.86385,306.3,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,290.2,1,N
17.79492,97.8832,304.4,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,289.9,1.4,N
17.79376,97.88872,305.6,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,290.2,1.2,N
20.15639,84.00005,312.9,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,294.4,1.4,N
20.15255,83.99973,307.1,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,295.2,1.2,N
20.14871,83.99938,309.2,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,294.7,1.2,N
20.11742,83.78807,309.5,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,295.3,2.7,N
20.11959,83.79094,307.1,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,294.3,1.2,N
20.11575,83.79025,305.7,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,293.1,1.2,N
19.91267,85.08155,306.8,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,294.9,1.5,N
20.0469,83.89564,308.1,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,293.6,1.8,N
17.60603,97.937,304.3,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,289.6,0.9,N
19.93301,84.14917,305,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,292.9,1.4,N
19.8318,84.8362,308,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.5,1.6,N
19.82751,84.84042,310.1,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.3,1.6,N
19.82637,84.82171,310.7,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.6,2.3,N
19.82443,84.83582,311.4,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.1,2.4,N
20.20392,81.7428,320.8,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,296.8,4.5,N
20.18466,81.8681,307.7,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,295.5,2,N
20.18414,81.87248,313.6,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,295.8,3.1,N
19.97548,83.46608,308.3,0.6,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.1,2.7,N
19.9481,83.58702,309.4,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,292.7,1.7,N
19.87556,83.94776,311.3,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,294,2.3,N
19.86928,83.93663,325.6,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,293.8,3.6,N
19.92084,83.54993,305.5,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,293.6,1.6,N
19.9126,83.61217,307.9,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,290.7,0.8,N
19.85394,84.02177,308.9,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,292.6,1.7,N
19.82687,83.87465,328.6,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,293,3.6,N
19.86613,83.57311,310.3,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,293.3,1.2,N
19.82302,83.87431,305.1,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,293.5,1.7,N
19.8475,83.65601,305.3,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,293.5,1.6,N
19.82883,83.64749,306.2,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,294.3,1.6,N
19.82572,83.64089,309.6,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,294.4,1.6,N
19.8247,83.64492,305,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,293.5,1.4,N
19.72249,84.17146,309.7,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.4,3.5,N
19.71493,84.17065,317.8,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.8,3.6,N
19.72865,83.9241,306.6,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,293.9,1.4,N
19.96656,79.42474,328,0.3,0.6,2017-04-29,1942,N,nominal,1.0NRT,295.1,5.8,N
19.96111,79.42728,313,0.3,0.6,2017-04-29,1942,N,nominal,1.0NRT,295.9,8,N
19.27435,84.61964,308,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,296.4,2.5,N
19.85496,79.13444,297.2,0.3,0.6,2017-04-29,1942,N,nominal,1.0NRT,280.6,2.6,N
17.16749,96.29748,312.6,0.3,0.6,2017-04-29,1942,N,nominal,1.0NRT,291.9,1.2,N
19.44152,81.11687,315.5,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,291.8,2.3,N
19.43638,81.12141,323.7,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,292.8,2.3,N
19.43699,81.11624,315.8,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,292,2.3,N
19.29966,81.17914,312.1,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,292,1.4,N
19.29513,81.17878,304.6,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,291.4,1.4,N
18.89067,84.38387,312.7,0.5,0.4,2017-04-29,1942,N,nominal,1.0NRT,297.4,2.8,N
19.16488,82.05415,295.1,0.4,0.5,2017-04-29,1942,N,nominal,1.0NRT,276.6,0.6,N
17.09484,94.89918,313.3,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,293.8,1.3,N
19.14799,81.21399,303.3,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,291.9,1.4,N
19.15015,81.2166,309.9,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,292.2,1.5,N
14.67688,100.85541,303.9,0.7,0.8,2017-04-29,1942,N,nominal,1.0NRT,283.7,2,N
14.67787,100.85242,302.5,0.7,0.8,2017-04-29,1942,N,nominal,1.0NRT,283.9,2,N
17.62301,80.49004,303,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,283.9,2.5,N
17.46971,80.36665,309.7,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,292.7,2.5,N
17.79722,74.24535,305.4,0.7,0.8,2017-04-29,1942,N,nominal,1.0NRT,288.7,1.4,N
16.64478,80.20409,305.7,0.5,0.5,2017-04-29,1942,N,nominal,1.0NRT,291.5,5.3,N
16.40976,81.92055,311.3,0.4,0.5,2017-04-29,1942,N,nominal,1.0NRT,295.6,1.9,N
15.17465,76.6478,304.1,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,287.7,4.3,N
15.17419,76.65192,304.7,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,281.1,3.3,N
12.17942,76.71199,303.7,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,282,0.7,N
11.12148,76.54797,301.3,0.4,0.6,2017-04-29,1942,N,nominal,1.0NRT,282.7,0.7,N
71.17967,72.33846,323.5,0.4,0.5,2017-04-29,2106,N,nominal,1.0NRT,261.1,2.4,N
68.4123,83.62572,329.2,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,262.5,3.6,N
69.26402,57.28264,308.7,0.4,0.6,2017-04-29,2112,N,nominal,1.0NRT,265.5,1.4,N
67.8103,72.51698,326.7,0.6,0.4,2017-04-29,2112,N,nominal,1.0NRT,259.9,5.5,N
67.80925,72.53017,349.6,0.6,0.4,2017-04-29,2112,N,nominal,1.0NRT,263.3,5.5,N
67.8091,72.51036,321.1,0.6,0.4,2017-04-29,2112,N,nominal,1.0NRT,259.3,9.5,N
67.80801,72.52356,367,0.6,0.4,2017-04-29,2112,N,nominal,1.0NRT,263.9,9.5,N
67.80694,72.53664,336.6,0.6,0.4,2017-04-29,2112,N,nominal,1.0NRT,260.6,7.5,N
67.8052,72.50807,336.2,0.6,0.4,2017-04-29,2112,N,nominal,1.0NRT,259.3,37.8,N
67.80412,72.52132,346,0.6,0.4,2017-04-29,2112,N,nominal,1.0NRT,276,37.8,N
67.80304,72.53441,325.7,0.6,0.4,2017-04-29,2112,N,nominal,1.0NRT,259.1,6,N
66.20107,70.98802,341.4,0.6,0.4,2017-04-29,2112,N,nominal,1.0NRT,264.4,7.7,N
60.8699,97.27196,302.2,0.6,0.6,2017-04-29,2112,N,nominal,1.0NRT,270.3,1.7,N
63.44611,80.98826,322.1,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,266.4,2.2,N
63.2233,80.07597,336.6,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,267.4,3.3,N
63.14559,77.78095,340.5,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,269.7,8.4,N
62.46476,80.35245,299.9,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,265.7,0.6,N
63.57394,53.94793,302.5,0.6,0.7,2017-04-29,2112,N,nominal,1.0NRT,270.5,1,N
61.91525,63.09259,318.5,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,268.6,3.6,N
61.91832,63.09716,322.4,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,268.5,2.4,N
61.52776,66.67048,296,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,268,0.9,N
61.52348,66.66923,311.8,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,268.8,0.9,N
61.52654,66.67354,315.3,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,269.7,2.1,N
61.53192,66.45979,298.4,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,267.3,1.5,N
61.42881,67.27989,324,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,269.1,1.9,N
61.42575,67.26256,303.1,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,267.2,0.4,N
60.81318,69.59715,297.4,0.5,0.4,2017-04-29,2112,N,nominal,1.0NRT,268.8,0.6,N
60.62717,69.80405,299.9,0.5,0.4,2017-04-29,2112,N,nominal,1.0NRT,269.2,1,N
60.88829,65.60553,308.9,0.5,0.5,2017-04-29,2112,N,nominal,1.0NRT,269.9,1,N
60.81537,65.42634,327.6,0.5,0.5,2017-04-29,2112,N,nominal,1.0NRT,270.3,2.3,N
60.30737,70.90441,301.5,0.5,0.4,2017-04-29,2112,N,nominal,1.0NRT,270.3,0.4,N
60.53123,66.50678,308,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,268.4,1.4,N
60.52644,66.51358,318.8,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,269.7,1.4,N
60.08269,64.68281,297.6,0.5,0.5,2017-04-29,2112,N,nominal,1.0NRT,268.7,0.8,N
59.625,60.55187,314.7,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,272.5,1.2,N
59.54073,62.32138,301.3,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,267.3,2,N
59.54033,62.3321,308.7,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,267.2,2,N
59.53543,62.33132,307.2,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,267.7,2.8,N
57.68456,79.3767,330.1,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,272.2,2.8,N
57.68425,79.37696,331.9,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,272.3,3.9,N
59.54414,62.32658,307.8,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,266.6,2.5,N
59.53923,62.32582,305.5,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,267.6,1.7,N
59.5388,62.33654,299.7,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,267.9,1.7,N
59.53433,62.32507,296.7,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,264.8,1.7,N
59.58726,60.608,301.5,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,267.8,0.6,N
57.67211,78.92954,333.4,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,274.2,2.1,N
57.66888,78.9275,304.8,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271,2.1,N
58.06933,75.61945,310,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271,0.7,N
57.61156,78.39615,301,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.9,0.8,N
57.61044,78.4025,301.8,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,272,0.5,N
57.4647,78.43314,327.1,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,275,2.8,N
58.2451,68.47344,309.3,0.5,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.3,1.5,N
58.24072,68.43433,301.4,0.5,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.9,1.1,N
58.70996,59.50933,300.3,0.4,0.6,2017-04-29,2112,N,nominal,1.0NRT,273,0.8,N
57.56615,72.35276,299.5,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.2,0.6,N
57.56361,72.34432,311.3,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.6,1.3,N
57.56021,72.34282,308.6,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,272.1,0.9,N
57.55929,72.34364,308.5,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,272.2,1.2,N
57.57811,72.07938,302.5,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.5,1,N
57.56796,72.01569,309.1,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.8,1.2,N
57.55778,71.9221,299.2,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.2,0.7,N
57.55434,71.92063,299,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.1,0.6,N
58.31108,62.81289,303.1,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,271.6,1.5,N
58.39276,58.32752,334.4,0.4,0.6,2017-04-29,2112,N,nominal,1.0NRT,278.6,3,N
58.35434,60.07643,313.1,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,268.7,1.1,N
58.39592,58.32558,305.3,0.4,0.6,2017-04-29,2112,N,nominal,1.0NRT,273,1.6,N
58.39028,58.32538,306.2,0.4,0.6,2017-04-29,2112,N,nominal,1.0NRT,271,1.6,N
58.3558,60.07982,300.7,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,267,1,N
58.11092,63.69131,297.5,0.5,0.5,2017-04-29,2112,N,nominal,1.0NRT,269.9,0.8,N
57.72532,68.80689,297.2,0.5,0.4,2017-04-29,2112,N,nominal,1.0NRT,270.8,1.2,N
57.68143,67.26345,322.8,0.6,0.4,2017-04-29,2112,N,nominal,1.0NRT,269.6,2.8,N
57.72638,66.20085,308.1,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,272.1,1.7,N
57.27427,70.74657,315,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,273.4,5.1,N
57.27073,70.74519,346.9,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,277.1,5.1,N
57.26988,70.75265,312,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,272.6,2,N
57.2672,70.7438,328.5,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,273.3,4.4,N
57.26635,70.75125,304.1,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,272.8,1.8,N
57.68517,66.297,303.8,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,272.6,1,N
57.68464,66.30396,295.6,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,271,1,N
56.44732,76.44735,307.6,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,268.4,1.1,N
56.44631,76.45345,304.1,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,268.6,0.8,N
56.44107,76.46388,320,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,269.7,5,N
56.44006,76.46998,348.6,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,273.5,5,N
56.43904,76.47607,339.6,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,275,6.6,N
56.43803,76.48216,335.3,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,272.6,6.6,N
56.43481,76.48042,345.6,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,272.8,6.6,N
56.4338,76.4865,353.7,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,278.8,6.3,N
56.43279,76.4926,326.2,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,273,6.3,N
56.43463,76.4604,306.2,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,269.1,0.9,N
56.42957,76.49085,317.1,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.3,2.4,N
57.94889,60.04977,327.2,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,267.7,3.1,N
57.94875,60.05579,328.7,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,267.2,2.6,N
56.4314,76.45865,296.4,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,267.2,0.9,N
56.42533,76.49519,305.2,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,270.2,1,N
57.94361,60.04911,367,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,272.5,14.7,N
57.94347,60.05515,354.4,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,274.1,11.8,N
56.42312,76.48736,308.5,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,270.2,1.4,N
57.94489,60.04952,367,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,273.5,11.7,N
57.94472,60.05555,349.4,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,276.8,11.7,N
57.91932,60.01643,304.3,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,274.7,1.3,N
57.91883,60.03459,299,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,272.7,0.9,N
57.91356,60.0339,299.5,0.3,0.6,2017-04-29,2112,N,nominal,1.0NRT,272.9,0.7,N
57.85521,61.66049,309.9,0.6,0.5,2017-04-29,2112,N,nominal,1.0NRT,267.5,1.8,N
56.59571,74.62431,304.9,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,272.1,1,N
56.59246,74.6227,296.8,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,273.7,0.8,N
57.5607,64.58461,297.2,0.5,0.5,2017-04-29,2112,N,nominal,1.0NRT,269.3,0.8,N
57.54055,64.76505,299.7,0.5,0.5,2017-04-29,2112,N,nominal,1.0NRT,271.8,0.7,N
56.37876,75.3474,301.4,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,269.8,0.7,N
56.41464,74.71301,298,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,274.7,0.8,N
56.28499,74.68255,304.9,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,270.8,1.7,N
56.28036,74.71313,297.4,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,273.9,0.7,N
56.25672,74.7081,298.3,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,274.6,1.1,N
56.27523,74.36176,313.6,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,273.9,1.4,N
57.16806,66.16225,307.3,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,273.3,2.3,N
57.16444,66.1543,326,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,273.3,2.3,N
57.16392,66.16116,328.7,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,272.4,2.3,N
57.16339,66.16799,320,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,273.2,2.1,N
57.18978,65.52181,336.3,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,275.3,5,N
57.18927,65.52904,322.6,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,274.9,2.3,N
57.14272,66.16251,309.4,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,276.9,1,N
57.14275,66.1065,328.3,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,273.4,3.1,N
57.13859,66.16141,295.5,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,275.9,1,N
57.1638,65.70534,308.6,0.4,0.5,2017-04-29,2112,N,nominal,1.0NRT,274,1.5,N
56.11083,74.7011,297.8,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,271.7,0.8,N
56.13882,73.8676,305.3,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,273,1,N
56.03272,74.55833,296.2,0.4,0.4,2017-04-29,2112,N,nominal,1.0NRT,269.4,0.6,N
